Date,Contract,Expiry,Strike,Type,Price,Price_Source,Settlement,Bid,Ask,Days_To_Expiry,T,Futures_Product,Forward,Futures_Contract,Forward_Source,IV,OTM,Plot_Eligible
2026-09-23,202609W5,2026-09-30,50300.0,C,19.0,settlement,19.0,20.0,22.5,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.1807105873541288,True,True
2026-09-23,202609W5,2026-09-30,50300.0,P,2230.0,settlement,2230.0,,2260.0,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.22370665848247773,False,False
2026-09-23,202609W5,2026-09-30,50400.0,C,16.0,settlement,16.0,17.0,18.0,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.18158208850982835,True,True
2026-09-23,202609W5,2026-09-30,50400.0,P,2330.0,settlement,2330.0,2.0,2420.0,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.23128196971113812,False,False
2026-09-23,202609W5,2026-09-30,50500.0,C,15.5,settlement,15.5,14.5,15.5,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.18691402028130102,True,True
2026-09-23,202609W5,2026-09-30,50500.0,P,2430.0,settlement,2430.0,2200.0,,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.23879128884265471,False,False
2026-09-23,202609W5,2026-09-30,50600.0,C,11.5,settlement,11.5,12.5,13.5,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.18388357121633944,True,True
2026-09-23,202609W5,2026-09-30,50600.0,P,2520.0,settlement,2520.0,,,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.23480575209009777,False,False
2026-09-23,202609W5,2026-09-30,50700.0,C,10.5,settlement,10.5,10.5,11.5,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.18721085099831122,True,True
2026-09-23,202609W5,2026-09-30,50700.0,P,2620.0,settlement,2620.0,,2650.0,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.24197137753102005,False,False
2026-09-23,202609W5,2026-09-30,50800.0,C,8.3,settlement,8.3,9.3,10.0,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.18640302277558626,True,True
2026-09-23,202609W5,2026-09-30,50800.0,P,2720.0,settlement,2720.0,,2760.0,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.2490825810728674,False,False
2026-09-23,202609W5,2026-09-30,50900.0,C,8.0,settlement,8.0,8.0,8.8,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.19110869192589544,True,True
2026-09-23,202609W5,2026-09-30,50900.0,P,2820.0,settlement,2820.0,,,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.25614151758092085,False,False
2026-09-23,202609W5,2026-09-30,51000.0,C,7.5,settlement,7.5,7.0,7.6,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.19497461937328495,True,True
2026-09-23,202609W5,2026-09-30,51000.0,P,2920.0,settlement,2920.0,,,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.26315016907515654,False,False
2026-09-23,202609W5,2026-09-30,51100.0,C,6.0,settlement,6.0,6.0,6.6,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.19448728010258617,True,True
2026-09-23,202609W5,2026-09-30,51100.0,P,3020.0,settlement,3020.0,,,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.2701103643913652,False,False
2026-09-23,202609W5,2026-09-30,51200.0,C,5.5,settlement,5.5,5.5,6.0,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.1976241594848402,True,True
2026-09-23,202609W5,2026-09-30,51200.0,P,3120.0,settlement,3120.0,,,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.2770237960219548,False,False
2026-09-23,202609W5,2026-09-30,51300.0,C,4.9,settlement,4.9,4.7,5.8,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.19996421109884543,True,True
2026-09-23,202609W5,2026-09-30,51300.0,P,3220.0,settlement,3220.0,,,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.283892034611331,False,False
2026-09-23,202609W5,2026-09-30,51400.0,C,4.4,settlement,4.4,4.2,5.3,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.2024618978201575,True,True
2026-09-23,202609W5,2026-09-30,51400.0,P,3320.0,settlement,3320.0,,,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.2907165415020183,False,False
2026-09-23,202609W5,2026-09-30,51500.0,C,3.9,settlement,3.9,3.7,4.8,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.20458901513882796,True,True
2026-09-23,202609W5,2026-09-30,51500.0,P,3420.0,settlement,3420.0,,3460.0,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.2974986796390593,False,False
2026-09-23,202609W5,2026-09-30,51600.0,C,3.6,settlement,3.6,3.3,4.5,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.2076832391351391,True,True
2026-09-23,202609W5,2026-09-30,51600.0,P,3510.0,settlement,3510.0,,3560.0,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.28884476591223995,False,False
2026-09-23,202609W5,2026-09-30,51700.0,C,3.3,settlement,3.3,3.0,4.1,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.21055177571270742,True,True
2026-09-23,202609W5,2026-09-30,51700.0,P,3610.0,settlement,3610.0,,3640.0,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.29531794640735354,False,False
2026-09-23,202609W5,2026-09-30,51800.0,C,3.0,settlement,3.0,2.7,3.8,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.21316746082930987,True,True
2026-09-23,202609W5,2026-09-30,51800.0,P,3710.0,settlement,3710.0,,3750.0,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.3017549596451209,False,False
2026-09-23,202609W5,2026-09-30,51900.0,C,2.6,settlement,2.6,2.2,3.4,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.21458796223284754,True,True
2026-09-23,202609W5,2026-09-30,51900.0,P,3810.0,settlement,3810.0,,,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.3081567749413609,False,False
2026-09-23,202609W5,2026-09-30,52000.0,C,2.4,settlement,2.4,2.0,3.2,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.21748842459439136,True,True
2026-09-23,202609W5,2026-09-30,52000.0,P,3910.0,settlement,3910.0,,,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.31452430573798745,False,False
2026-09-23,202609W5,2026-09-30,52100.0,C,2.2,settlement,2.2,1.8,2.9,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.22017759896323846,True,True
2026-09-23,202609W5,2026-09-30,52100.0,P,4010.0,settlement,4010.0,,,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.320858414302466,False,False
2026-09-23,202609W5,2026-09-30,52200.0,C,2.0,settlement,2.0,1.6,2.7,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.22262890113272032,True,True
2026-09-23,202609W5,2026-09-30,52200.0,P,4110.0,settlement,4110.0,,,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.3271599159212898,False,False
2026-09-23,202609W5,2026-09-30,52300.0,C,1.8,settlement,1.8,1.4,2.4,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.22480799975817797,True,True
2026-09-23,202609W5,2026-09-30,52300.0,P,4210.0,settlement,4210.0,,,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.33342958265330636,False,False
2026-09-23,202609W5,2026-09-30,52400.0,C,1.6,settlement,1.6,1.2,2.3,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.2266694462807232,True,True
2026-09-23,202609W5,2026-09-30,52400.0,P,4310.0,settlement,4310.0,,,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.33966814669846535,False,False
2026-09-23,202609W5,2026-09-30,52500.0,C,1.5,settlement,1.5,1.1,2.1,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.2297161487792779,True,True
2026-09-23,202609W5,2026-09-30,52500.0,P,4410.0,settlement,4410.0,,,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.34587630342961156,False,False
2026-09-23,202609W5,2026-09-30,52600.0,C,1.1,settlement,1.1,1.0,1.1,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.22727181507268673,True,True
2026-09-23,202609W5,2026-09-30,52600.0,P,4510.0,settlement,4510.0,,,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.352054714127859,False,False
2026-09-23,202610W1,2026-10-07,43000.0,C,5240.0,settlement,5240.0,,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.29223471834851655,False,False
2026-09-23,202610W1,2026-10-07,43000.0,P,23.0,settlement,23.0,21.5,22.5,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.2942882970863899,True,True
2026-09-23,202610W1,2026-10-07,43100.0,C,5150.0,settlement,5150.0,,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.3053575083614345,False,False
2026-09-23,202610W1,2026-10-07,43100.0,P,23.5,settlement,23.5,22.5,23.5,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.29020224378797305,True,True
2026-09-23,202610W1,2026-10-07,43200.0,C,5050.0,settlement,5050.0,,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.3000033652846317,False,False
2026-09-23,202610W1,2026-10-07,43200.0,P,24.5,settlement,24.5,23.5,24.5,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.2870333488837645,True,True
2026-09-23,202610W1,2026-10-07,43300.0,C,4950.0,settlement,4950.0,4900.0,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.2946508566880959,False,False
2026-09-23,202610W1,2026-10-07,43300.0,P,25.0,settlement,25.0,24.5,25.5,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.2828460023984134,True,True
2026-09-23,202610W1,2026-10-07,43400.0,C,4850.0,settlement,4850.0,4800.0,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.28929965407557856,False,False
2026-09-23,202610W1,2026-10-07,43400.0,P,26.5,settlement,26.5,26.0,27.0,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.28040375541578405,True,True
2026-09-23,202610W1,2026-10-07,43500.0,C,4750.0,settlement,4750.0,,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.2839494156824441,False,False
2026-09-23,202610W1,2026-10-07,43500.0,P,27.5,settlement,27.5,27.0,28.0,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.2769522104386284,True,True
2026-09-23,202610W1,2026-10-07,43600.0,C,4650.0,settlement,4650.0,4600.0,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.27859978549938463,False,False
2026-09-23,202610W1,2026-10-07,43600.0,P,29.0,settlement,29.0,28.5,29.5,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.2742295412415023,True,True
2026-09-23,202610W1,2026-10-07,43700.0,C,4550.0,settlement,4550.0,4500.0,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.27325039220425373,False,False
2026-09-23,202610W1,2026-10-07,43700.0,P,30.0,settlement,30.0,29.5,31.0,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.2705817358541542,True,True
2026-09-23,202610W1,2026-10-07,43800.0,C,4450.0,settlement,4450.0,,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.2679008479910286,False,False
2026-09-23,202610W1,2026-10-07,43800.0,P,31.5,settlement,31.5,31.0,32.5,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.26760904267149455,True,True
2026-09-23,202610W1,2026-10-07,43900.0,C,4360.0,settlement,4360.0,,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.2761081531921151,False,False
2026-09-23,202610W1,2026-10-07,43900.0,P,33.5,settlement,33.5,33.0,34.5,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.2652204133611276,True,True
2026-09-23,202610W1,2026-10-07,44000.0,C,4260.0,settlement,4260.0,,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.2705671118810285,False,False
2026-09-23,202610W1,2026-10-07,44000.0,P,36.0,settlement,36.0,34.5,36.0,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.26332059610021924,True,True
2026-09-23,202610W1,2026-10-07,44100.0,C,4160.0,settlement,4160.0,4110.0,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.2650235765488834,False,False
2026-09-23,202610W1,2026-10-07,44100.0,P,37.0,settlement,37.0,36.5,38.0,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.25924622081341714,True,True
2026-09-23,202610W1,2026-10-07,44200.0,C,4060.0,settlement,4060.0,4010.0,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.25947703719727994,False,False
2026-09-23,202610W1,2026-10-07,44200.0,P,39.0,settlement,39.0,38.5,40.0,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.25636432871009884,True,True
2026-09-23,202610W1,2026-10-07,44300.0,C,3960.0,settlement,3960.0,,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.25392695704043344,False,False
2026-09-23,202610W1,2026-10-07,44300.0,P,41.5,settlement,41.5,41.0,42.5,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.25392307661531305,True,True
2026-09-23,202610W1,2026-10-07,44400.0,C,3870.0,settlement,3870.0,,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.2593524824688822,False,False
2026-09-23,202610W1,2026-10-07,44400.0,P,44.0,settlement,44.0,43.5,45.0,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.25128374544184284,True,True
2026-09-23,202610W1,2026-10-07,44500.0,C,3770.0,settlement,3770.0,,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.25362709712432446,False,False
2026-09-23,202610W1,2026-10-07,44500.0,P,47.0,settlement,47.0,46.0,48.0,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.2489977202375378,True,True
2026-09-23,202610W1,2026-10-07,44600.0,C,3670.0,settlement,3670.0,,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.2478953111932908,False,False
2026-09-23,202610W1,2026-10-07,44600.0,P,50.0,settlement,50.0,49.0,51.0,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.2464895495877909,True,True
2026-09-23,202610W1,2026-10-07,44700.0,C,3580.0,settlement,3580.0,,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.25158537625607175,False,False
2026-09-23,202610W1,2026-10-07,44700.0,P,54.0,settlement,54.0,53.0,55.0,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.24474342380462305,True,True
2026-09-23,202610W1,2026-10-07,44800.0,C,3480.0,settlement,3480.0,3430.0,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.24568954374174087,False,False
2026-09-23,202610W1,2026-10-07,44800.0,P,57.0,settlement,57.0,56.0,58.0,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.24179403790995616,True,True
2026-09-23,202610W1,2026-10-07,44900.0,C,3380.0,settlement,3380.0,,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.2397839783496719,False,False
2026-09-23,202610W1,2026-10-07,44900.0,P,61.0,settlement,61.0,60.0,63.0,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.23954534057918647,True,True
2026-09-23,202610W1,2026-10-07,45000.0,C,3290.0,settlement,3290.0,,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.24212198693401282,False,False
2026-09-23,202610W1,2026-10-07,45000.0,P,68.0,settlement,68.0,65.0,67.0,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.23951968570019472,True,True
2026-09-23,202610W1,2026-10-07,45100.0,C,3190.0,settlement,3190.0,,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.23605760218060676,False,False
2026-09-23,202610W1,2026-10-07,45100.0,P,71.0,settlement,71.0,70.0,73.0,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.2359037969429495,True,True
2026-09-23,202610W1,2026-10-07,45200.0,C,3100.0,settlement,3100.0,,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.2374252106223073,False,False
2026-09-23,202610W1,2026-10-07,45200.0,P,76.0,settlement,76.0,75.0,78.0,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.23364379117408252,True,True
2026-09-23,202610W1,2026-10-07,45300.0,C,3010.0,settlement,3010.0,,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.238108536896066,False,False
2026-09-23,202610W1,2026-10-07,45300.0,P,82.0,settlement,82.0,81.0,84.0,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.231828957819688,True,True
2026-09-23,202610W1,2026-10-07,45400.0,C,2910.0,settlement,2910.0,,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.23175475646446675,False,False
2026-09-23,202610W1,2026-10-07,45400.0,P,88.0,settlement,88.0,87.0,90.0,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.22970239544590473,True,True
2026-09-23,202610W1,2026-10-07,45500.0,C,2820.0,settlement,2820.0,2730.0,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.2317232386623292,False,False
2026-09-23,202610W1,2026-10-07,45500.0,P,99.0,settlement,99.0,94.0,97.0,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.2304511692561283,True,True
2026-09-23,202610W1,2026-10-07,45600.0,C,2730.0,settlement,2730.0,,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.2311835706567516,False,False
2026-09-23,202610W1,2026-10-07,45600.0,P,103.0,settlement,103.0,102.0,105.0,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.22642776654629582,True,True
2026-09-23,202610W1,2026-10-07,45700.0,C,2640.0,settlement,2640.0,,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.23019084827421069,False,False
2026-09-23,202610W1,2026-10-07,45700.0,P,111.0,settlement,111.0,110.0,114.0,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.22456852580270337,True,True
2026-09-23,202610W1,2026-10-07,45800.0,C,2540.0,settlement,2540.0,,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.22342997959266245,False,False
2026-09-23,202610W1,2026-10-07,45800.0,P,120.0,settlement,120.0,119.0,123.0,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.22292379614763155,True,True
2026-09-23,202610W1,2026-10-07,45900.0,C,2450.0,settlement,2450.0,,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.22190184260412057,False,False
2026-09-23,202610W1,2026-10-07,45900.0,P,125.0,settlement,125.0,129.0,133.0,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.21882233249988642,True,True
2026-09-23,202610W1,2026-10-07,46000.0,C,2370.0,settlement,2370.0,,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.2248803635315851,False,False
2026-09-23,202610W1,2026-10-07,46000.0,P,144.0,settlement,144.0,140.0,144.0,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.22154879182797801,True,True
2026-09-23,202610W1,2026-10-07,46100.0,C,2280.0,settlement,2280.0,,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.22242436035023352,False,False
2026-09-23,202610W1,2026-10-07,46100.0,P,153.0,settlement,153.0,151.0,156.0,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.21877706727856627,True,True
2026-09-23,202610W1,2026-10-07,46200.0,C,2190.0,settlement,2190.0,,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.2196581542510368,False,False
2026-09-23,202610W1,2026-10-07,46200.0,P,165.0,settlement,165.0,163.0,168.0,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.21707313829267616,True,True
2026-09-23,202610W1,2026-10-07,46300.0,C,2110.0,settlement,2110.0,2020.0,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.22084592600417222,False,False
2026-09-23,202610W1,2026-10-07,46300.0,P,167.0,settlement,167.0,178.0,186.0,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.2106285100674491,True,True
2026-09-23,202610W1,2026-10-07,46400.0,C,2020.0,settlement,2020.0,1970.0,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.21735295478512687,False,False
2026-09-23,202610W1,2026-10-07,46400.0,P,193.0,settlement,193.0,191.0,196.0,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.21419839102580865,True,True
2026-09-23,202610W1,2026-10-07,46450.0,C,1970.0,settlement,1970.0,,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.21349514624747545,False,False
2026-09-23,202610W1,2026-10-07,46450.0,P,201.0,settlement,201.0,199.0,204.0,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.21362478753068104,True,True
2026-09-23,202610W1,2026-10-07,46500.0,C,1930.0,settlement,1930.0,,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.21359304358694114,False,False
2026-09-23,202610W1,2026-10-07,46500.0,P,209.0,settlement,209.0,207.0,212.0,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.212937940079914,True,True
2026-09-23,202610W1,2026-10-07,46550.0,C,1890.0,settlement,1890.0,1810.0,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.21354856325031857,False,False
2026-09-23,202610W1,2026-10-07,46550.0,P,218.0,settlement,218.0,216.0,222.0,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.21252879149817458,True,True
2026-09-23,202610W1,2026-10-07,46600.0,C,1850.0,settlement,1850.0,,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.21336815108484034,False,False
2026-09-23,202610W1,2026-10-07,46600.0,P,226.0,settlement,226.0,224.0,229.0,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.2116190762695685,True,True
2026-09-23,202610W1,2026-10-07,46650.0,C,1810.0,settlement,1810.0,1730.0,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.21305743312461248,False,False
2026-09-23,202610W1,2026-10-07,46650.0,P,234.0,settlement,234.0,233.0,238.0,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.21060661147249918,True,True
2026-09-23,202610W1,2026-10-07,46700.0,C,1770.0,settlement,1770.0,1690.0,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.2126213264952892,False,False
2026-09-23,202610W1,2026-10-07,46700.0,P,245.0,settlement,245.0,243.0,249.0,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.21059022559437685,True,True
2026-09-23,202610W1,2026-10-07,46750.0,C,1730.0,settlement,1730.0,1650.0,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.21206412936506788,False,False
2026-09-23,202610W1,2026-10-07,46750.0,P,254.0,settlement,254.0,252.0,258.0,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.20971941741407285,True,True
2026-09-23,202610W1,2026-10-07,46800.0,C,1690.0,settlement,1690.0,1650.0,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.21138959429792234,False,False
2026-09-23,202610W1,2026-10-07,46800.0,P,264.0,settlement,264.0,262.0,268.0,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.20909338827624865,True,True
2026-09-23,202610W1,2026-10-07,46850.0,C,1650.0,settlement,1650.0,1610.0,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.21060098829196003,False,False
2026-09-23,202610W1,2026-10-07,46850.0,P,274.0,settlement,274.0,272.0,279.0,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.20835062236724503,True,True
2026-09-23,202610W1,2026-10-07,46900.0,C,1610.0,settlement,1610.0,,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.20970114200311815,False,False
2026-09-23,202610W1,2026-10-07,46900.0,P,285.0,settlement,285.0,283.0,289.0,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.20783409297814073,True,True
2026-09-23,202610W1,2026-10-07,46950.0,C,1570.0,settlement,1570.0,1530.0,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.2086924900706668,False,False
2026-09-23,202610W1,2026-10-07,46950.0,P,296.0,settlement,296.0,294.0,301.0,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.20719546775247163,True,True
2026-09-23,202610W1,2026-10-07,47000.0,C,1530.0,settlement,1530.0,1390.0,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.20757710401761753,False,False
2026-09-23,202610W1,2026-10-07,47000.0,P,316.0,settlement,316.0,306.0,313.0,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.20938926851780193,True,True
2026-09-23,202610W1,2026-10-07,47050.0,C,1490.0,settlement,1490.0,1460.0,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.2063567188662286,False,False
2026-09-23,202610W1,2026-10-07,47050.0,P,320.0,settlement,320.0,318.0,325.0,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.20621159416077306,True,True
2026-09-23,202610W1,2026-10-07,47100.0,C,1460.0,settlement,1460.0,,,14,0.038356164383561646,MTX,48220.0,202610W1,same expiry MTX 202610W1,0.20821361291133256,False,False
